from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
CPH,Denmark,IST,Turkey,Canadair RJ 900|Airbus A318|Airbus A330,multi,[SAS| TAROM| Turkish Airlines],SK639|SK639|SK639,2022-05-07 07:15:00,2022-05-07 17:10:00,535,2,1079.0,USD,414000.0,270000.0,53%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Embraer 195|Boeing 737,multi,[SAS| Turkish Airlines],SK402|SK402,2022-05-07 07:00:00,2022-05-07 15:50:00,470,1,1112.0,USD,372000.0,270000.0,37%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Embraer 195|Boeing 737MAX 8 Passenger,multi,[SAS| Turkish Airlines],SK402|SK402,2022-05-07 07:00:00,2022-05-07 19:50:00,710,1,1112.0,USD,312000.0,270000.0,15%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Embraer 195|Boeing 737,multi,[SAS| Turkish Airlines],SK402|SK402,2022-05-07 07:00:00,2022-05-07 22:50:00,890,1,1112.0,USD,372000.0,270000.0,37%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Boeing 737,multi,[SAS| Turkish Airlines],SK1416|SK1416,2022-05-07 08:00:00,2022-05-07 15:50:00,410,1,1112.0,USD,338000.0,270000.0,25%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Boeing 737MAX 8 Passenger,multi,[SAS| Turkish Airlines],SK1416|SK1416,2022-05-07 08:00:00,2022-05-07 19:50:00,650,1,1112.0,USD,278000.0,270000.0,3%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Boeing 737,multi,[SAS| Turkish Airlines],SK1416|SK1416,2022-05-07 08:00:00,2022-05-07 22:50:00,830,1,1112.0,USD,338000.0,270000.0,25%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Boeing 737MAX 8 Passenger,multi,[SAS| Turkish Airlines],SK1420|SK1420,2022-05-07 11:45:00,2022-05-07 19:50:00,425,1,1112.0,USD,278000.0,270000.0,3%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Boeing 737,multi,[SAS| Turkish Airlines],SK1420|SK1420,2022-05-07 11:45:00,2022-05-07 22:50:00,605,1,1112.0,USD,338000.0,270000.0,25%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Canadair RJ 900|Boeing 737,multi,[SAS| Turkish Airlines],SK1422|SK1422,2022-05-07 13:30:00,2022-05-07 22:50:00,500,1,1112.0,USD,372000.0,270000.0,37%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A330,multi,[Lufthansa| Turkish Airlines],LH833|LH833,2022-05-07 06:20:00,2022-05-07 15:50:00,510,1,1117.0,USD,301000.0,270000.0,11%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Canadair RJ 900|Airbus A330,multi,[SAS| Turkish Airlines],SK639|SK639,2022-05-07 07:15:00,2022-05-07 15:50:00,455,1,1117.0,USD,315000.0,270000.0,16%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A321,multi,[Lufthansa| Turkish Airlines],LH831|LH831,2022-05-07 19:15:00,2022-05-08 11:25:00,910,1,1129.0,USD,305000.0,270000.0,12%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,ATR 72|ATR 72|Boeing 737MAX 8 Passenger,multi,[SAS| Turkish Airlines],SK434|SK434|SK434,2022-05-07 08:20:00,2022-05-07 19:50:00,630,2,1142.0,USD,338000.0,270000.0,25%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,ATR 72|Airbus A320neo|Boeing 737,multi,[SAS| Turkish Airlines],SK434|SK434|SK434,2022-05-07 08:20:00,2022-05-07 22:50:00,810,2,1142.0,USD,392000.0,270000.0,45%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,ATR 72|ATR 72|Boeing 737,multi,[SAS| Turkish Airlines],SK434|SK434|SK434,2022-05-07 08:20:00,2022-05-07 22:50:00,810,2,1142.0,USD,398000.0,270000.0,47%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Canadair RJ 900|Airbus A321,multi,[SAS| Turkish Airlines],SK1629|SK1629,2022-05-07 08:05:00,2022-05-07 15:25:00,380,1,1151.0,USD,351000.0,270000.0,29%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A220-300 Passenger|Airbus A321,multi,[SWISS| Turkish Airlines],LX1273|LX1273,2022-05-07 20:00:00,2022-05-08 15:20:00,1100,1,1154.0,USD,332000.0,270000.0,22%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Embraer 195 E2|Airbus A321,multi,[SWISS| Turkish Airlines],LX1277|LX1277,2022-05-07 20:50:00,2022-05-08 15:20:00,1050,1,1154.0,USD,342000.0,270000.0,26%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321,multi,[SAS| Turkish Airlines],SK1462|SK1462,2022-05-07 08:00:00,2022-05-07 16:15:00,435,1,1195.0,USD,366000.0,270000.0,35%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A330,multi,[SAS| Turkish Airlines],SK1462|SK1462,2022-05-07 08:00:00,2022-05-07 23:10:00,850,1,1195.0,USD,339000.0,270000.0,25%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,De Havilland-Bombardier Dash-8|Airbus A330,multi,[Wideroe| Turkish Airlines],WF302|WF302,2022-05-07 08:30:00,2022-05-07 23:10:00,820,1,1195.0,USD,310000.0,270000.0,14%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A330,multi,[SAS| Turkish Airlines],SK1458|SK1458,2022-05-07 11:45:00,2022-05-07 23:10:00,625,1,1195.0,USD,339000.0,270000.0,25%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A330,multi,[SAS| Turkish Airlines],SK1460|SK1460,2022-05-07 15:30:00,2022-05-07 23:10:00,400,1,1195.0,USD,339000.0,270000.0,25%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Canadair RJ 900|Airbus A321,multi,[SAS| Turkish Airlines],SK1472|SK1472,2022-05-07 20:50:00,2022-05-08 16:15:00,1105,1,1195.0,USD,378000.0,270000.0,39%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Canadair RJ 900|Airbus A321,multi,[SAS| Turkish Airlines],SK2551|SK2551,2022-05-07 08:15:00,2022-05-08 03:35:00,1100,1,1198.0,USD,365000.0,270000.0,34%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Canadair RJ 900|Airbus A321,multi,[SAS| Turkish Airlines],SK547|SK547,2022-05-07 12:40:00,2022-05-08 03:35:00,835,1,1198.0,USD,366000.0,270000.0,35%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Boeing 737,multi,[SAS| Turkish Airlines],SK2821|SK2821,2022-05-07 16:00:00,2022-05-08 11:30:00,1110,1,1460.0,USD,406000.0,270000.0,50%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Canadair RJ 900|Airbus A321,multi,[SAS| Turkish Airlines],SK1549|SK1549,2022-05-07 16:40:00,2022-05-08 03:35:00,595,1,1864.0,USD,547000.0,270000.0,102%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321neo|Airbus A321|Airbus A350,multi,[Lufthansa| Turkish Airlines],LH827|LH827|LH827,2022-05-07 11:55:00,2022-05-08 00:05:00,670,2,2809.0,USD,394000.0,270000.0,45%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,,multi,[Wizz Air| Turkish Airlines],W64378|W64378,2022-05-15 09:30:00,2022-05-15 16:50:00,380,1,121.0,USD,259000.0,270000.0,-4%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1784,2022-05-15 10:45:00,2022-05-15 15:00:00,195,0,186.0,USD,239000.0,270000.0,-11%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1782,2022-05-15 14:55:00,2022-05-15 19:05:00,190,0,186.0,USD,244000.0,270000.0,-9%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1786,2022-05-15 18:55:00,2022-05-15 23:10:00,195,0,186.0,USD,239000.0,270000.0,-11%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321neo|Airbus A320,A3,[Aegean],A3751|A3751,2022-05-15 11:15:00,2022-05-15 20:00:00,465,1,142.0,USD,285000.0,270000.0,5%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321neo|Airbus A320,A3,[Aegean],A3751|A3751,2022-05-15 11:15:00,2022-05-16 09:50:00,1295,1,142.0,USD,285000.0,270000.0,5%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A320,LH,[Lufthansa],LH833|LH833,2022-05-15 06:20:00,2022-05-15 13:00:00,340,1,151.0,USD,275000.0,270000.0,1%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,,multi,[Pegasus| Turkish Airlines],PC5026|PC5026,2022-05-15 19:40:00,2022-05-16 04:55:00,495,1,158.0,USD,330000.0,270000.0,22%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Embraer 190|Embraer 195,LO,[LOT],LO464|LO464,2022-05-15 09:55:00,2022-05-15 23:30:00,755,1,162.0,USD,311000.0,270000.0,14%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Boeing 737,multi,[Air Serbia| Turkish Airlines],JU405|JU405,2022-05-15 20:20:00,2022-05-16 18:15:00,1255,1,179.0,USD,350000.0,270000.0,29%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320,JU,[Air Serbia],JU405|JU405,2022-05-15 20:20:00,2022-05-16 15:50:00,1110,1,194.0,USD,389000.0,270000.0,44%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,,multi,[SunExpress| Turkish Airlines],XQ571|XQ571,2022-05-15 09:40:00,2022-05-15 23:25:00,765,1,200.0,USD,332000.0,270000.0,22%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Boeing 737|Embraer 195,LO,[LOT],LO462|LO462,2022-05-15 19:45:00,2022-05-16 16:25:00,1180,1,222.0,USD,278000.0,270000.0,2%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320,multi,[Air Serbia| Turkish Airlines],JU405|JU405,2022-05-15 20:20:00,2022-05-16 12:05:00,885,1,223.0,USD,352000.0,270000.0,30%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Embraer 190|Embraer 195,LO,[LOT],LO464|LO464,2022-05-15 09:55:00,2022-05-15 16:25:00,330,1,281.0,USD,311000.0,270000.0,14%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A320,multi,[Lufthansa| Aegean],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 20:00:00,770,2,291.0,USD,369000.0,270000.0,36%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320neo,BA,[British Airways],BA813|BA813,2022-05-15 10:40:00,2022-05-15 23:55:00,735,1,305.0,USD,327000.0,270000.0,20%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320neo,BA,[British Airways],BA815|BA815,2022-05-15 13:50:00,2022-05-15 23:55:00,545,1,305.0,USD,327000.0,270000.0,20%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321neo|Boeing 777,multi,[Aegean| Turkish Airlines],A3751|A3751,2022-05-15 11:15:00,2022-05-16 12:05:00,1430,1,320.0,USD,295000.0,270000.0,9%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,,multi,[Austrian| Air Serbia],OS308|OS308|OS308,2022-05-15 07:05:00,2022-05-15 14:55:00,410,2,334.0,USD,360000.0,270000.0,33%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320|Airbus A320,multi,[Lufthansa| Aegean],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 20:00:00,770,2,334.0,USD,344000.0,270000.0,27%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A319|Airbus A321,LH,[Lufthansa],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 21:15:00,845,2,345.0,USD,379000.0,270000.0,40%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A321,LH,[Lufthansa],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 21:15:00,845,2,345.0,USD,372000.0,270000.0,37%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320neo|Airbus A321,LH,[Lufthansa],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 21:15:00,845,2,345.0,USD,358000.0,270000.0,32%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A321,LH,[Lufthansa],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 21:15:00,845,2,345.0,USD,372000.0,270000.0,37%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A319|Airbus A321,LH,[Lufthansa],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 21:15:00,845,2,345.0,USD,379000.0,270000.0,40%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Boeing 737|Boeing 737,KL,[KLM],KL1124|KL1124,2022-05-15 06:00:00,2022-05-15 16:05:00,545,1,353.0,USD,318000.0,270000.0,17%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Boeing 737|Boeing 737,KL,[KLM],KL1126|KL1126,2022-05-15 09:25:00,2022-05-15 16:05:00,340,1,353.0,USD,318000.0,270000.0,17%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321neo|Airbus A321,multi,[Aegean| Turkish Airlines],A3751|A3751,2022-05-15 11:15:00,2022-05-16 17:15:00,1740,1,359.0,USD,294000.0,270000.0,8%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,,multi,[Austrian| Turkish Airlines],OS308|OS308,2022-05-15 07:05:00,2022-05-15 13:55:00,350,1,364.0,USD,278000.0,270000.0,2%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A320,multi,[Lufthansa| Aegean],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 14:55:00,465,2,374.0,USD,366000.0,270000.0,35%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A320,multi,[Lufthansa| Aegean],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 20:00:00,770,2,374.0,USD,366000.0,270000.0,35%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A321,LH,[Lufthansa],LH833|LH833,2022-05-15 06:20:00,2022-05-15 21:15:00,835,1,379.0,USD,287000.0,270000.0,6%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A320neo|Airbus A320,multi,[Lufthansa| Aegean],LH833|LH833|LH833,2022-05-15 06:20:00,2022-05-15 20:00:00,760,2,381.0,USD,316000.0,270000.0,17%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A321|Airbus A320,multi,[Lufthansa| Aegean],LH833|LH833|LH833,2022-05-15 06:20:00,2022-05-15 20:00:00,760,2,381.0,USD,368000.0,270000.0,36%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A321|Airbus A320,multi,[Lufthansa| Aegean],LH2439|LH2439|LH2439,2022-05-15 08:50:00,2022-05-15 20:00:00,610,2,381.0,USD,397000.0,270000.0,46%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A320|Airbus A320,multi,[Lufthansa| Aegean],LH2439|LH2439|LH2439,2022-05-15 08:50:00,2022-05-15 20:00:00,610,2,425.0,USD,371000.0,270000.0,37%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A321,multi,[Finnair| Turkish Airlines],AY952|AY952,2022-05-15 08:45:00,2022-05-15 16:50:00,425,1,430.0,USD,393000.0,270000.0,45%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A321,multi,[Finnair| Turkish Airlines],AY952|AY952,2022-05-15 08:45:00,2022-05-15 22:45:00,780,1,430.0,USD,388000.0,270000.0,43%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320neo|Airbus A320neo,LH,[Lufthansa],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 17:00:00,590,2,444.0,USD,305000.0,270000.0,12%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A320neo,LH,[Lufthansa],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 17:00:00,590,2,444.0,USD,320000.0,270000.0,18%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A320neo,LH,[Lufthansa],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 17:00:00,590,2,444.0,USD,320000.0,270000.0,18%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320|Airbus A321,LH,[Lufthansa],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 21:15:00,845,2,444.0,USD,369000.0,270000.0,36%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320|Airbus A320neo,multi,[Austrian| Lufthansa],OS308|OS308|OS308,2022-05-15 07:05:00,2022-05-15 17:00:00,535,2,448.0,USD,362000.0,270000.0,34%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320,ME,[MEA],ME226|ME226,2022-05-15 20:15:00,2022-05-16 10:20:00,785,1,453.0,USD,547000.0,270000.0,102%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A320neo,LH,[Lufthansa],LH833|LH833,2022-05-15 06:20:00,2022-05-15 17:00:00,580,1,455.0,USD,235000.0,270000.0,-13%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320,ME,[MEA],ME226|ME226,2022-05-15 20:15:00,2022-05-16 19:30:00,1335,1,472.0,USD,547000.0,270000.0,102%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320neo|Airbus A321,multi,[Austrian| Lufthansa],OS302|OS302|OS302,2022-05-15 09:50:00,2022-05-15 21:15:00,625,2,480.0,USD,397000.0,270000.0,46%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A321,multi,[Lufthansa| Aegean| Turkish Airlines],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 17:15:00,605,2,498.0,USD,379000.0,270000.0,40%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A321|Airbus A321,multi,[Lufthansa| Aegean| Turkish Airlines],LH2439|LH2439|LH2439,2022-05-15 08:50:00,2022-05-15 17:15:00,445,2,498.0,USD,406000.0,270000.0,50%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A320neo,MS,[EgyptAir],MS760|MS760,2022-05-15 15:45:00,2022-05-16 13:00:00,1215,1,516.0,USD,458000.0,270000.0,69%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A321,multi,[Lufthansa| Turkish Airlines],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 17:15:00,605,2,541.0,USD,375000.0,270000.0,38%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320|Airbus A321,multi,[Lufthansa| Turkish Airlines],LH2447|LH2447|LH2447,2022-05-15 06:10:00,2022-05-15 17:15:00,605,2,541.0,USD,353000.0,270000.0,30%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A320|Airbus A321,multi,[Lufthansa| Turkish Airlines],LH2439|LH2439|LH2439,2022-05-15 08:50:00,2022-05-15 17:15:00,445,2,541.0,USD,381000.0,270000.0,40%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A320neo|Airbus A321,multi,[Lufthansa| Turkish Airlines],LH833|LH833|LH833,2022-05-15 06:20:00,2022-05-15 17:15:00,595,2,547.0,USD,326000.0,270000.0,20%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321|Airbus A321,LH,[Lufthansa],LH827|LH827,2022-05-15 11:55:00,2022-05-15 21:15:00,500,1,557.0,USD,312000.0,270000.0,15%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321|Airbus A320neo,LH,[Lufthansa],LH827|LH827,2022-05-15 11:55:00,2022-05-16 13:00:00,1445,1,582.0,USD,259000.0,270000.0,-4%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321neo,BA,[British Airways],BA813|BA813,2022-05-15 10:40:00,2022-05-15 19:05:00,445,1,587.0,USD,337000.0,270000.0,24%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A321neo|Airbus A321,multi,[Aegean| Turkish Airlines],A3751|A3751,2022-05-15 11:15:00,2022-05-15 23:30:00,675,1,600.0,USD,340000.0,270000.0,25%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Embraer 190|Airbus A321,multi,[LOT| Turkish Airlines],LO464|LO464,2022-05-15 09:55:00,2022-05-15 22:35:00,700,1,623.0,USD,303000.0,270000.0,11%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Boeing 737|Airbus A321,multi,[LOT| Turkish Airlines],LO462|LO462,2022-05-15 19:45:00,2022-05-16 13:55:00,1030,1,623.0,USD,270000.0,270000.0,0%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A320neo,MS,[EgyptAir],MS760|MS760,2022-05-15 15:45:00,2022-05-16 02:50:00,605,1,630.0,USD,458000.0,270000.0,69%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A330,multi,[MEA| Turkish Airlines],ME226|ME226,2022-05-15 20:15:00,2022-05-16 11:05:00,830,1,702.0,USD,530000.0,270000.0,96%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A220-300 Passenger|Airbus A320,AF,[Air France],AF1351|AF1351,2022-05-15 06:25:00,2022-05-15 13:40:00,375,1,703.0,USD,504000.0,270000.0,86%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A320|Airbus A321,LH,[Lufthansa],LH2439|LH2439|LH2439,2022-05-15 08:50:00,2022-05-15 21:15:00,685,2,710.0,USD,397000.0,270000.0,46%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A319|Airbus A321,LH,[Lufthansa],LH2439|LH2439|LH2439,2022-05-15 08:50:00,2022-05-15 21:15:00,685,2,710.0,USD,406000.0,270000.0,50%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A319|Airbus A321,LH,[Lufthansa],LH2439|LH2439|LH2439,2022-05-15 08:50:00,2022-05-15 21:15:00,685,2,710.0,USD,406000.0,270000.0,50%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Embraer 190|Boeing 737,KL,[KLM],KL1132|KL1132,2022-05-15 16:25:00,2022-05-16 16:05:00,1360,1,713.0,USD,525000.0,270000.0,94%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Boeing 737|Boeing 737,KL,[KLM],KL1134|KL1134,2022-05-15 19:10:00,2022-05-16 16:05:00,1195,1,713.0,USD,476000.0,270000.0,76%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A320neo,LH,[Lufthansa],LH825|LH825,2022-05-15 09:35:00,2022-05-15 17:00:00,385,1,725.0,USD,235000.0,270000.0,-13%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321,LH,[Lufthansa],LH829|LH829,2022-05-15 14:55:00,2022-05-15 21:15:00,320,1,725.0,USD,307000.0,270000.0,13%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A321,multi,[EgyptAir| Turkish Airlines],MS760|MS760,2022-05-15 15:45:00,2022-05-16 06:10:00,805,1,748.0,USD,483000.0,270000.0,78%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320neo,LH,[Lufthansa],LH829|LH829,2022-05-15 14:55:00,2022-05-16 13:00:00,1265,1,750.0,USD,254000.0,270000.0,-5%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A320neo,LH,[Lufthansa],LH831|LH831,2022-05-15 19:15:00,2022-05-16 13:00:00,1005,1,750.0,USD,235000.0,270000.0,-13%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A321,multi,[Tap Air Portugal| Turkish Airlines],TP753|TP753,2022-05-15 06:00:00,2022-05-15 18:00:00,660,1,764.0,USD,586000.0,270000.0,116%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320neo|Airbus A321,multi,[Tap Air Portugal| Turkish Airlines],TP753|TP753,2022-05-15 06:00:00,2022-05-15 23:10:00,970,1,764.0,USD,586000.0,270000.0,116%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A321|Airbus A320neo,LH,[Lufthansa],LH2443|LH2443|LH2443,2022-05-15 19:30:00,2022-05-16 13:00:00,990,2,797.0,USD,330000.0,270000.0,22%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,De Havilland-Bombardier Dash-8|Boeing 737MAX 8 Passenger,multi,[Luxair| Turkish Airlines],LG5436|LG5436,2022-05-15 18:40:00,2022-05-16 16:00:00,1220,1,827.0,USD,276000.0,270000.0,2%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A319,AF,[Air France],AF1051|AF1051,2022-05-15 20:25:00,2022-05-16 13:40:00,975,1,856.0,USD,589000.0,270000.0,118%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A320|Airbus A321,multi,[Lufthansa| Turkish Airlines],LH2441|LH2441|LH2441,2022-05-15 12:45:00,2022-05-15 23:30:00,585,2,863.0,USD,530000.0,270000.0,96%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A320|Airbus A330,multi,[MEA| Turkish Airlines],ME226|ME226,2022-05-15 20:15:00,2022-05-16 05:55:00,520,1,872.0,USD,859000.0,270000.0,217%,2022-04-29 17:52:59
CPH,Denmark,IST,Turkey,Airbus A319|Airbus A321,multi,[Finnair| Turkish Airlines],AY966|AY966,2022-05-15 12:25:00,2022-05-15 22:45:00,560,1,935.0,USD,581000.0,270000.0,115%,2022-04-29 17:52:59
